name;identifier;SMILES;inchikey;MW;LogP;pubchem;drugbank;pdb;chEMBL;membrane;method;temperature;charge;note;X_min;X_min_acc;G_pen;G_pen_acc;G_wat;G_wat_acc;LogK;LogK_acc;LogPerm;LogPerm_acc;theta;theta_acc;abs_wl;abs_wl_acc;fluo_wl;fluo_wl_acc;QY;QY_acc;lt;lt_acc;primary_reference;secondary_reference
N-[3-acetyl-4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]butanamide;MM00437;CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1;GOEMGAFJFRBGGG-UHFFFAOYSA-N;336.432;2.37;1978;DB01193;;CHEMBL642;CACO;QSAR-PSA;25;;;;;;;;;;;-5.206;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
L-Phenylalanine;MM00756;N[C@@H](Cc1ccccc1)C(=O)O;COLNVLDHVKWLRT-QMMMGPOBSA-N;165.192;0.64;6140;DB00120;PHE;CHEMBL301523;CACO;QSAR-PSA;25;;;;;;;;;;;-4.478;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Salicylic Acid";MM00093;O=C(O)c1ccccc1O;YGSDEFSMJLZEOE-UHFFFAOYSA-N;138.123;1.09;338;DB00936;SAL;CHEMBL424;CACO;QSAR-PSA;25;;;;;;;;;;;-4.228;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
(S)-[(2R,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol;MM00558;C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12;LOUPRKONTZGTKE-LHHVKLHASA-N;324.424;3.17;441074;DB00908;QDN;CHEMBL1294;CACO;QSAR-PSA;25;;;;;;;;;;;-4.678;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Dexamethasone;MM00355;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;UREBDLICKHMUKA-CXSFZGCWSA-N;392.467;1.9;5743;DB01234;DEX;CHEMBL384467;CACO;QSAR-PSA;25;;;;;;;;;;;-5.423;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
D-Glucose;MM00352;OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O;WQZGKKKJIJFFOK-GASJEMHNSA-N;180.156;-3.22;5793;;;CHEMBL1222250;CACO;QSAR-PSA;25;;;;;;;;;;;-5.094;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Verapamil;MM00585;COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;SGTNSNPWRIOYBX-UHFFFAOYSA-N;454.611;5.09;2520;DB00661;;CHEMBL6966;CACO;QSAR-PSA;25;;;;;;;;;;;-5.053;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Taurocholic acid";MM00691;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;WBWWGRHZICKQGZ-UHFFFAOYSA-N;515.706;2.37;6675;DB04348;TCH;CHEMBL224867;CACO;QSAR-PSA;25;;;;;;;;;;;-6.487;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(furan-2-yl)methanone;MM00547;COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC;IENZQIKPVFGBNW-UHFFFAOYSA-N;383.408;1.78;4893;DB00457;XRA;CHEMBL2;CACO;QSAR-PSA;25;;;;;;;;;;;-5.536;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Valproic acid";MM00711;CCCC(CCC)C(=O)O;NIJJYAXOARWZEE-UHFFFAOYSA-N;144.214;2.29;3121;DB00313;2PP;CHEMBL109;CACO;QSAR-PSA;25;;;;;;;;;;;-3.989;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"2-aminoacetic acid";MM00741;NCC(=O)O;DHMQDGOQFOQNFH-UHFFFAOYSA-N;75.067;-0.97;750;DB00145;GLY;CHEMBL773;CACO;QSAR-PSA;25;;;;;;;;;;;-4.236;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"2-[1-(aminomethyl)cyclohexyl]acetic acid";MM00737;NCC1(CC(=O)O)CCCCC1;UGJMXCAKCUNAIE-UHFFFAOYSA-N;171.24;1.37;3446;DB00996;GBN;CHEMBL940;CACO;QSAR-PSA;25;;;;;;;;;;;-4.468;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Corticosterone;MM00346;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12;OMFXVFTZEKFJBZ-UHFFFAOYSA-N;346.467;2.67;5753;DB04652;C0R;CHEMBL110739;CACO;QSAR-HB;25;;;;;;;;;;;-4.273;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide;MM00092;CCN(CC)CC(=O)Nc1c(C)cccc1C;NNJVILVZKWQKPM-UHFFFAOYSA-N;234.343;2.58;3676;DB00281;LQZ;CHEMBL79;CACO;QSAR-HB;25;;;;;;;;;;;-5.512;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one;MM00094;CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21;AAOVKJBEBIDNHE-UHFFFAOYSA-N;284.743;3.15;3016;DB00829;DZP;CHEMBL12;CACO;QSAR-HB;25;;;;;;;;;;;-3.954;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
2-[(E)-(2,6-dichlorophenyl)methylideneamino]guanidine;MM00497;N=C(N)NN=Cc1c(Cl)cccc1Cl;WDZVGELJXXEGPV-UHFFFAOYSA-N;231.08;1.81;5702063;DB00629;;CHEMBL420;CACO;QSAR-HB;25;;;;;;;;;;;-3.908;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Chromen-2-one;MM00042;O=c1ccc2ccccc2o1;ZYGHJZDHTFUPRJ-UHFFFAOYSA-N;146.145;1.79;323;DB04665;COU;CHEMBL6466;CACO;QSAR-HB;25;;;;;;;;;;;-1.792;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Timolol ester";MM15244;;;;;;;;;CACO;QSAR-HB;25;;;;;;;;;;;-3.712;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol;MM00275;COCCc1ccc(OCC(O)CNC(C)C)cc1;IUBSYMUCCVWXPE-UHFFFAOYSA-N;267.369;1.61;4171;DB00264;;CHEMBL13;CACO;QSAR-HB;25;;;;;;;;;;;-4.978;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Oxprenolol ester";MM15245;;;;;;;;;CACO;QSAR-HB;25;;;;;;;;;;;-4.369;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Alprenolol ester";MM15246;;;;;;;;;CACO;QSAR-HB;25;;;;;;;;;;;-4.671;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"5-[(3-carboxy-4-hydroxyphenyl)diazenyl]-2-hydroxybenzoic acid";MM01437;O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O;QQBDLJCYGRGAKP-FOCLMDBBSA-N;302.24;2.91;22419;DB01250;;CHEMBL1201013;CACO;QSAR-HB;25;;;;;;;;;;;-3.668;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
5-[2-(tert-butylamino)-1-hydroxyethyl]benzene-1,3-diol;MM00306;CC(C)(C)NCC(O)c1cc(O)cc(O)c1;XWTYSIMOBUGWOL-UHFFFAOYSA-N;225.288;1.52;5403;DB00871;;CHEMBL1760;CACO;QSAR-HB;25;;;;;;;;;;;-4.394;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
4-[(1R)-1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol;MM00644;CNCC(O)c1ccc(O)c(O)c1;UCTWMZQNUQWSLP-UHFFFAOYSA-N;183.207;0.35;5816;DB00668;ALE;CHEMBL679;CACO;QSAR-HB;25;;;;;;;;;;;-4.176;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
N-(4-hydroxyphenyl)acetamide;MM00322;CC(=O)Nc1ccc(O)cc1;RZVAJINKPMORJF-UHFFFAOYSA-N;151.165;1.35;1983;DB00316;TYL;CHEMBL112;CACO;QSAR-HB;25;;;;;;;;;;;-4.896;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Acrivastine;MM00715;"Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1";PWACSDKDOHSSQD-IUTFFREVSA-N;348.446;4.02;5284514;DB09488;;CHEMBL1224;CACO;QSAR-HB;25;;;;;;;;;;;-4.39;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one;MM00455;C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1;SNPPWIUOZRMYNY-UHFFFAOYSA-N;239.743;3.3;444;DB01156;;CHEMBL894;CACO;QSAR-HB;25;;;;;;;;;;;-4.572;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Cefuroxime;MM01507;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1;JFPVXVDWJQMJEE-IZRZKJBUSA-N;424.39;-0.54;5479529;;;;CACO;QSAR-HB;25;;;;;;;;;;;-5.477;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide;MM00641;NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O;JBMKAUGHUNFTOL-UHFFFAOYSA-N;295.712;0.13;2720;DB00880;;CHEMBL842;CACO;QSAR-HB;25;;;;;;;;;;;-4.691;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Fluparoxan;MM01538;;;;;72036;;;;CACO;QSAR-HB;25;;;;;;;;;;;-3.476;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
6-chloro-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide;MM00373;NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O;JZUFKLXOESDKRF-UHFFFAOYSA-N;297.728;-0.35;3639;DB00999;HCZ;CHEMBL435;CACO;QSAR-HB;25;;;;;;;;;;;-4.238;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"2-(3-benzoylphenyl)propanoic acid";MM00662;CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1;DKYWVDODHFEZIM-UHFFFAOYSA-N;254.285;3.11;3825;DB01009;;CHEMBL571;CACO;QSAR-HB;25;;;;;;;;;;;-4.242;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
2-hydroxy-5-[1-hydroxy-2-(4-phenylbutan-2-ylamino)ethyl]benzamide;MM00507;CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1;SGUAFYQXFOLMHL-UHFFFAOYSA-N;328.412;2.14;3869;DB00598;;CHEMBL429;CACO;QSAR-HB;25;;;;;;;;;;;-6.599;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine;MM00383;Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1;PYZRQGJRPPTADH-UHFFFAOYSA-N;256.089;2.01;3878;DB00555;;CHEMBL741;CACO;QSAR-HB;25;;;;;;;;;;;-3.778;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
(2R,3S)-5-[3-(tert-butylamino)-2-hydroxypropoxy]-1,2,3,4-tetrahydronaphthalene-2,3-diol;MM00525;CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2;VWPOSFSPZNDTMJ-UHFFFAOYSA-N;309.406;0.63;39147;DB01203;;CHEMBL649;CACO;QSAR-HB;25;;;;;;;;;;;-5.309;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Netivudine;MM00395;CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O;QLOCVMVCRJOTTM-SDNRWEOFSA-N;282.252;-2.48;55281;DB12606;;CHEMBL1097615;CACO;QSAR-HB;25;;;;;;;;;;;-6.106;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Penicillin v";MM01544;;;;;6869;;;;CACO;QSAR-HB;25;;;;;;;;;;;-5.29;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
5,5-diphenylimidazolidine-2,4-dione;MM00406;O=C1N=C(O)NC1(c1ccccc1)c1ccccc1;CXOFVDLJLONNDW-UHFFFAOYSA-N;252.273;1.97;1775;DB00252;;CHEMBL16;CACO;QSAR-HB;25;;;;;;;;;;;-4.889;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Progesterone;MM00198;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;RJKFOVLPORLFTN-UHFFFAOYSA-N;314.469;4.72;5994;DB00396;STR;CHEMBL103;CACO;QSAR-HB;25;;;;;;;;;;;-4.099;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
6-propyl-2-sulfanylidene-1H-pyrimidin-4-one;MM00415;CCCc1cc(=O)[nH]c(=S)[nH]1;KNAHARQHSZJURB-UHFFFAOYSA-N;170.23;1.38;657298;DB00550;3CJ;CHEMBL1518;CACO;QSAR-HB;25;;;;;;;;;;;-4.608;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
N-[4-[1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]methanesulfonamide;MM00567;CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1;ZBMZVLHSJCTVON-UHFFFAOYSA-N;272.363;1.09;5253;DB00489;;CHEMBL471;CACO;QSAR-HB;25;;;;;;;;;;;-4.85;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine;MM00581;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;IEDVJHCEMCRBQM-UHFFFAOYSA-N;290.323;1.26;5578;DB00440;TOP;CHEMBL22;CACO;QSAR-HB;25;;;;;;;;;;;-5.601;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
